ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
7130,2,max_steps,3,0,0,41.70404844765627,3500,,,0.2383417932628328,0.1,1.157928705215454,13.963305473327637,-55.53340530395508,428.5317077636719,0.0,48.70404844765639,1620,-6.999999999999451,0.0,0.0,0.0,0.011915442413616077,"{3: 132, 4: 137, 5: 20, 6: 31, 2: 30}","{0: 63, 1: 50, 2: 60, 3: 177}","{1: 330, 2: 20}","{1: 339, 0: 11}","{1: 300, 0: 18, 2: 32}","{1: 341, 2: 2, 0: 7}",0.01956909794223179,0.0114111732495021,0.02079419316630267,0.019847298350270312,0.15053656791049078,0.06716525555990978,0.19353602929056743,0.18138815264937153,0.21681327959068306,0.042910874216591725,0.15228719636523805,0.05535229550075364
7140,2,crash,3,0,1,-89.5879379022365,2168,,,0.23596907215987786,0.1,1.1667516231536865,14.09078311920166,-55.53340530395508,428.5317077636719,0.0,14.090799995026348,799,-4.3359999999997445,-19.342737897262893,-80.0,0.0,-0.041322849585902446,"{5: 29, 6: 145, 4: 21, 3: 21}","{0: 182, 1: 34}","{1: 203, 2: 13}","{1: 208, 0: 4, 2: 4}","{1: 200, 2: 16}","{1: 200, 0: 15, 2: 1}",0.03854795638332903,0.04115455809495494,0.05526839269194361,0.07618678813002736,0.1219223861704275,0.07475005932709491,0.15198148395008587,0.1868373004553414,,,,
7150,2,crash,3,3,1,1444.0158660307295,2167,554.3333333333334,595.0,0.23361997177973168,0.1,1.171805739402771,14.15262508392334,-55.53340530395508,425.39251708984375,1500.0,52.72844266209939,1305,-4.327999999999745,-24.38457663135627,-80.0,0.0,0.6663663433459758,"{2: 19, 3: 18, 6: 27, 5: 30, 4: 73, 1: 42, 0: 7}","{2: 25, 3: 95, 6: 10, 5: 15, 4: 71}",{1: 216},"{1: 213, 0: 2, 2: 1}","{1: 193, 2: 23}","{1: 208, 0: 8}",0.07177190129948849,0.03092226170621218,0.09682421153995063,0.09031024400245741,0.1495112474607698,0.06577060470406101,0.18632961514858426,0.19273191243951543,0.17148821821503754,0.08035027330496206,0.18259575242341108,0.21122053027287843
7160,2,max_steps,3,2,0,1076.5432267814938,3500,1140.0,1140.0,0.23129425697526923,0.1,1.1790542602539062,14.204766273498535,-55.53340530395508,419.81683349609375,1000.0,83.53922678150009,2312,-6.9959999999994515,0.0,0.0,0.0,0.3075837790804268,"{5: 33, 4: 48, 3: 105, 2: 37, 1: 18, 0: 109}","{2: 89, 3: 127, 6: 29, 5: 20, 4: 85}",{1: 350},"{1: 345, 2: 4, 0: 1}","{1: 305, 2: 21, 0: 24}","{1: 325, 0: 15, 2: 10}",0.06479953738118435,0.0199633878490904,0.0980462681109006,0.08538944792016362,0.15010596954577943,0.05677670196738583,0.18926430463356558,0.19356798812945636,0.12066627102394026,0.03729558937057124,0.23249251259970685,0.20107444377740932
7170,2,max_steps,3,1,0,527.6810387804146,3500,2225.0,2225.0,0.22899169494028315,0.1,1.1839499473571777,14.265555381774902,-55.53340530395508,421.3616943359375,500.0,34.679038780407716,1816,-6.997999999999451,0.0,0.0,0.0,0.15076601108011847,"{1: 122, 0: 71, 2: 45, 3: 101, 4: 11}","{2: 111, 1: 31, 3: 80, 6: 128}",{1: 350},"{1: 345, 0: 5}","{1: 342, 2: 8}","{1: 346, 0: 4}",0.04575589275940966,0.011521400860787262,0.059016536000604504,0.05407862918655,0.1024067619327721,0.0449471204628233,0.12632122201931048,0.12969604765749632,0.08616376997081585,0.031460493811281354,0.037499393969651726,0.1105882729140771
7180,2,max_steps,3,1,0,486.0627599718108,3500,1136.0,1136.0,0.22671205518617984,0.1,1.1951121091842651,14.370879173278809,-55.53340530395508,445.1317138671875,500.0,74.88069822679854,2103,-6.997999999999451,-81.81993825499593,0.0,0.0,0.13887507427766024,"{0: 87, 1: 15, 2: 11, 6: 237}","{3: 328, 2: 13, 4: 9}","{1: 332, 0: 9, 2: 9}","{1: 344, 0: 4, 2: 2}","{1: 282, 0: 27, 2: 41}","{1: 291, 2: 36, 0: 23}",0.05946792631938032,0.024139064712554618,0.07831418961038819,0.10298645647320605,0.16489955224548647,0.06354287845867913,0.23060266752695657,0.2479369542905549,0.20389410914469203,0.006806784261216996,0.1760654654549832,0.27043510993351044
7190,2,crash,3,1,1,397.6510527108712,2535,705.0,705.0,0.22445510951890724,0.1,1.202173113822937,14.448647499084473,-55.53340530395508,434.0316162109375,500.0,39.413105156262084,1164,-5.067999999999664,-56.694052445398945,-80.0,0.0,0.15686432059600444,"{5: 32, 6: 13, 4: 20, 3: 5, 0: 183}","{3: 205, 2: 42, 1: 6}","{1: 250, 2: 3}","{1: 252, 0: 1}","{1: 233, 2: 20}",{1: 253},0.057406154936313666,0.020231451242145433,0.07793487580818519,0.08784581686992846,0.12846353325339646,0.057208060668499316,0.17430670734164272,0.1571336977074674,0.10403715226275466,0.020017390544761104,0.16974473204761686,0.16434808085855923
7200,2,crash,3,2,1,933.3040632124223,740,257.0,257.0,0.22222063201611245,0.1,1.2080504894256592,14.48318099975586,-55.53340530395508,438.9597473144531,1000.0,23.68499285835015,488,-1.476000000000001,-8.904929645929407,-80.0,0.0,1.2612217070438139,"{1: 19, 2: 27, 3: 5, 6: 23}","{3: 45, 4: 6, 0: 23}",{1: 74},"{1: 73, 2: 1}","{1: 61, 0: 13}","{1: 73, 2: 1}",0.10903101214227622,0.04325351899696338,0.14809999901785637,0.07541005042426899,0.16341235316074953,0.06785758418212025,0.19364696986575117,0.16541778567753065,0.1633966807568575,0.06887198666061577,0.1597238450568453,0.05064820665462077
7210,2,crash,3,0,1,-161.70859781632362,3442,,,0.2200083990045266,0.1,1.2117363214492798,14.493428230285645,-55.53340530395508,431.4474792480469,0.0,11.114493659296919,732,-6.883999999999464,-85.9390914756207,-80.0,0.0,-0.04698099878452168,"{0: 232, 1: 12, 2: 79, 3: 21}",{0: 344},{1: 344},"{1: 340, 0: 4}","{1: 332, 0: 3, 2: 9}","{1: 343, 2: 1}",0.013453373620879153,0.019638350391916193,0.020628463964906262,0.0249473049396221,0.08303255166787842,0.032411722204057296,0.12157033928509071,0.12089904335930737,,,,
7220,2,max_steps,3,1,0,572.5973441432955,3500,2132.0,2132.0,0.21781818903757502,0.1,1.2205710411071777,14.520813941955566,-55.53340530395508,420.86627197265625,500.0,79.59534414329322,2338,-6.997999999999451,0.0,0.0,0.0,0.1635992411837987,"{1: 75, 0: 31, 2: 54, 3: 53, 4: 43, 6: 83, 5: 11}","{1: 8, 2: 173, 3: 63, 6: 24, 5: 14, 4: 68}","{1: 345, 2: 5}","{1: 332, 0: 1, 2: 17}","{1: 303, 2: 35, 0: 12}","{1: 343, 0: 7}",0.07582387916633734,0.020429005209115548,0.07684782695457051,0.08143666788397103,0.14321478513373026,0.06678511576892183,0.19168357580519987,0.18394497633611462,0.14732449868223932,0.03057146924966232,0.19167997791878552,0.1957123289229925
7230,2,max_steps,3,3,0,1545.4483145256563,3500,1145.6666666666667,921.0,0.21564978287321024,0.1,1.2257856130599976,14.559439659118652,-55.53340530395508,445.2956848144531,1500.0,97.70157619130211,2366,-6.993999999999452,-45.2592616656251,0.0,0.0,0.44155666129304466,"{2: 79, 3: 54, 4: 60, 6: 147, 5: 10}","{6: 60, 5: 58, 4: 126, 3: 32, 0: 44, 1: 8, 2: 22}",{1: 350},"{1: 305, 0: 42, 2: 3}","{1: 328, 0: 7, 2: 15}","{1: 348, 0: 1, 2: 1}",0.05817008877613254,0.03516669395926098,0.07556413609796771,0.06697677144089209,0.14129979225017691,0.08242865470908871,0.16311310757377898,0.1697774172820231,0.13888482963699944,0.07870149688657206,0.12687596630300269,0.1106124520548098
7240,2,crash,3,0,1,-71.48956628402507,907,,,0.21350296345196565,0.1,1.22440767288208,14.430481910705566,-55.53340530395508,404.0126953125,0.0,31.809369077546847,610,-1.8140000000000014,-21.484935361571928,-80.0,0.0,-0.07881980847191299,"{0: 77, 1: 8, 2: 5}","{6: 8, 5: 16, 4: 17, 3: 42, 2: 7}","{1: 79, 0: 11}","{1: 80, 2: 10}","{1: 64, 2: 6, 0: 20}","{1: 89, 2: 1}",0.12917280306356593,0.0570771393206156,0.13505679589836186,0.12521903126381273,0.1839659042682542,0.08017069856822148,0.21336151370844325,0.19199322889235068,,,,
7250,2,crash,3,2,1,905.9694906376665,2477,684.0,684.0,0.21137751587522757,0.1,1.2267465591430664,14.418889999389648,-55.53340530395508,417.54632568359375,1000.0,42.83779336453173,1393,-4.949999999999677,-51.91830272685015,-80.0,0.0,0.3657527212909433,"{6: 79, 5: 21, 4: 16, 3: 20, 0: 111}","{2: 15, 3: 77, 4: 35, 1: 9, 6: 111}",{1: 247},"{1: 202, 0: 42, 2: 3}",{1: 247},"{1: 246, 0: 1}",0.03898205591627776,0.038836340797839715,0.04889628160669631,0.03071547924844014,0.09874155112557984,0.08205721899002895,0.1328509471990564,0.13958951809496314,0.11990485061009717,0.12107873852786576,0.13379733611420114,0.17577356108602366
7260,2,max_steps,3,0,0,13.412744309351265,3500,,,0.2092732273837238,0.1,1.2303926944732666,14.444767951965332,-55.53340530395508,404.0126953125,0.0,40.99857932536235,1847,-6.999999999999451,-20.585835016011057,0.0,0.0,0.003832212659814647,"{6: 289, 5: 61}","{1: 7, 2: 15, 3: 233, 4: 95}",{1: 350},"{1: 337, 0: 12, 2: 1}","{1: 347, 0: 3}",{1: 350},0.03228733416117184,0.019625731398522438,0.04151936167572855,0.04658563359780481,0.09915399198078169,0.05977185408943587,0.12145683890095177,0.13457154996453155,,,,
7270,2,crash,3,1,1,401.22777889337567,2535,2062.0,2062.0,0.20718988733622626,0.1,1.234948992729187,14.495197296142578,-55.53340530395508,408.89129638671875,500.0,26.720777784664378,1293,-5.067999999999664,-40.42499889129057,-80.0,0.0,0.1582752579461048,"{1: 108, 2: 97, 3: 1, 5: 9, 6: 38}","{6: 6, 5: 37, 4: 133, 3: 54, 2: 23}","{1: 240, 0: 13}","{1: 249, 2: 4}","{1: 227, 0: 26}","{1: 235, 0: 11, 2: 7}",0.015789362355414494,0.027630871028270908,0.018320352610753175,0.029062398027983986,0.1294266714399176,0.05870700764033174,0.1900312056985192,0.19467463084789924,0.19153660507716438,0.008805990044770666,0.24448546350884207,0.18181141222103459
7280,2,crash,3,0,1,-117.72351646653462,1097,,,0.20512728718846535,0.1,1.2437005043029785,14.48493480682373,-55.53340530395508,423.388916015625,0.0,18.976797719080636,625,-2.19399999999998,-54.50631418561527,-80.0,0.0,-0.10731405329674988,"{1: 61, 0: 12, 2: 36}","{6: 7, 5: 13, 4: 15, 3: 49, 2: 25}",{1: 109},"{1: 103, 2: 6}","{1: 99, 0: 10}","{1: 101, 0: 3, 2: 5}",0.037751217455351045,0.04362503661077792,0.06683103507364961,0.1114940969652254,0.12219969846864084,0.07712261154683016,0.1626654602024118,0.19669769156598563,,,,
7290,2,max_steps,3,3,0,1532.871845530194,3500,1146.0,419.0,0.2030852204722548,0.1,1.2510641813278198,14.550436973571777,-55.53340530395508,433.5456237792969,1500.0,64.63897850454806,1958,-6.993999999999452,-24.7731329743581,0.0,0.0,0.4379633844371983,"{4: 88, 3: 3, 2: 41, 5: 62, 6: 149, 0: 7}","{3: 199, 4: 26, 5: 97, 6: 21, 0: 7}","{1: 345, 2: 5}","{1: 346, 2: 4}","{1: 307, 0: 10, 2: 33}","{1: 349, 2: 1}",0.055618515017050174,0.018969049106359673,0.07679781776733874,0.08492404500714132,0.14531549461551885,0.06407944025569189,0.18882339062126993,0.1745643648144927,0.14419886446730118,0.03762516005017582,0.22775146205652064,0.1160955591028076
7300,2,crash,3,0,1,-84.77073193363576,1375,,,0.2010634827748238,0.1,1.251954197883606,14.527034759521484,-55.53340530395508,399.7088317871094,0.0,23.90707933959718,724,-2.7499999999999187,-25.9278112732329,-80.0,0.0,-0.06165144140628055,"{5: 29, 4: 69, 3: 16, 6: 23}","{0: 42, 1: 8, 2: 23, 3: 62, 4: 2}","{1: 130, 0: 7}","{1: 108, 0: 29}","{1: 114, 0: 14, 2: 9}","{1: 124, 0: 2, 2: 11}",0.039830162878763536,0.03371253708384575,0.057005292193749314,0.04372112484218581,0.15256662879536215,0.0987288140398777,0.20550845540109658,0.19803926566554667,0.0531829194574856,0.0797179769094713,0.10683709694034586,0.15139706881979276
7310,2,max_steps,3,2,0,1041.4855755215135,3500,1593.5,1593.5,0.1990618717183552,0.1,1.2594563961029053,14.606898307800293,-55.53340530395508,410.9725646972656,1000.0,48.481575521518366,1915,-6.9959999999994515,0.0,0.0,0.0,0.297567307291861,"{2: 259, 1: 24, 3: 17, 4: 50}","{3: 250, 2: 58, 0: 13, 1: 9, 4: 20}","{1: 339, 2: 11}","{1: 326, 0: 24}","{1: 321, 0: 14, 2: 15}","{1: 335, 0: 15}",0.03436957389132105,0.017340983065893517,0.05385520175976518,0.06918161100984599,0.10827571504704746,0.07392839579537806,0.1610694432493541,0.1748333026399345,0.21371085110670557,0.05531557236068306,0.2628614431464566,0.2366126148809815
7320,2,max_steps,3,1,0,552.4485809884955,3500,422.0,422.0,0.19708018693972726,0.1,1.2644727230072021,14.63023853302002,-55.53340530395508,403.59332275390625,500.0,59.44658098848101,1890,-6.997999999999451,0.0,0.0,0.0,0.1578424517109987,"{3: 42, 0: 88, 1: 111, 2: 109}","{4: 14, 3: 180, 1: 22, 2: 134}",{1: 350},"{1: 342, 0: 8}","{1: 316, 0: 25, 2: 9}","{1: 339, 0: 6, 2: 5}",0.04619639051424352,0.013326853865699635,0.06909853157118506,0.08860207716388205,0.1287919506044602,0.06786865256415385,0.17940138519296142,0.18964354679484707,0.012301386156382654,0.06360029617036252,0.014408706048827043,0.016548256694399507
7330,2,max_steps,3,1,0,560.3741245614335,3500,1231.0,1231.0,0.19511823007045703,0.1,1.2702305316925049,14.661114692687988,-55.53340530395508,416.90966796875,500.0,67.37212456142484,2299,-6.997999999999451,0.0,0.0,0.0,0.16010689273183815,"{0: 48, 1: 12, 2: 43, 3: 20, 6: 27, 5: 151, 4: 49}","{1: 17, 2: 49, 3: 226, 4: 58}","{1: 338, 2: 10, 0: 2}","{1: 334, 0: 10, 2: 6}","{1: 312, 2: 22, 0: 16}","{1: 326, 0: 23, 2: 1}",0.03776197213585579,0.028739432935883387,0.05543770004315393,0.06395943961835687,0.12918991782806669,0.07631332721240507,0.1861760735552535,0.18781926354695916,0.11040858012176538,0.0805721544762407,0.27845372426895687,0.37386525071347104
7340,2,max_steps,3,3,0,1588.3850386976703,3500,1094.3333333333333,1073.0,0.19317580471684373,0.1,1.2792731523513794,14.733014106750488,-55.53340530395508,435.51971435546875,1500.0,95.37903869767362,2431,-6.993999999999452,0.0,0.0,0.0,0.45382429677076297,"{1: 47, 2: 79, 3: 56, 4: 38, 6: 91, 5: 39}","{1: 41, 2: 28, 3: 149, 6: 21, 5: 65, 4: 46}","{1: 330, 2: 20}","{1: 318, 0: 13, 2: 19}","{1: 297, 0: 23, 2: 30}","{1: 327, 0: 23}",0.06434385565666308,0.04607508201785053,0.09135778065246969,0.0978001868154594,0.15760022415610386,0.07962991864392392,0.1950641661549389,0.1794755843855467,0.14547213722571536,0.07958931715401223,0.13466804573380942,0.25934305471168256
7350,2,crash,3,1,1,444.82338239972484,3260,2817.0,2817.0,0.19125271644030925,0.1,1.280908226966858,14.710715293884277,-55.53340530395508,428.46875,500.0,40.89938426700621,2016,-6.517999999999504,-9.558001867283533,-80.0,0.0,0.13644889030666407,"{6: 196, 5: 8, 4: 62, 3: 24, 2: 35, 1: 1}","{6: 9, 5: 51, 4: 113, 3: 131, 2: 22}","{1: 313, 2: 13}","{1: 317, 2: 4, 0: 5}","{1: 297, 2: 29}","{1: 313, 0: 11, 2: 2}",0.016841626467299878,0.020968784452266947,0.030625031024545953,0.041701573480630715,0.11232321231061972,0.05399532345947254,0.15962403558314137,0.14463997001749976,0.10379343403959763,0.050453059218318635,0.15700006791348226,0.11787879194511855
7360,2,max_steps,3,1,0,563.7413450501447,3500,2860.0,2860.0,0.18934877273793493,0.1,1.292507290840149,14.796273231506348,-55.53340530395508,403.51605224609375,500.0,70.73934505014326,2111,-6.997999999999451,0.0,0.0,0.0,0.16106895572861277,"{0: 196, 1: 10, 2: 47, 3: 27, 4: 5, 6: 65}","{4: 29, 3: 213, 2: 90, 0: 8, 1: 10}",{1: 350},"{1: 326, 2: 3, 0: 21}","{1: 326, 2: 12, 0: 12}","{1: 349, 0: 1}",0.05345262977865145,0.02214869465198753,0.07551040011221474,0.06663078587837654,0.13896171583824268,0.07617008169265656,0.1713821850028929,0.14574635977233055,0.1054238306782531,0.07829318052666517,0.09993985053995523,0.1348746839314031
7370,2,crash,3,0,1,-81.23116411232503,1585,,,0.18746378302319164,0.1,1.2965773344039917,14.718172073364258,-55.53340530395508,390.9349060058594,0.0,8.575955969960646,527,-3.1699999999998725,-6.637120082285628,-80.0,0.0,-0.05124994581219245,"{3: 36, 4: 68, 5: 43, 6: 11}","{0: 79, 1: 37, 2: 42}","{1: 149, 0: 9}","{1: 143, 0: 15}","{1: 126, 0: 32}","{1: 146, 2: 1, 0: 11}",0.05662468536715362,0.021852151321449374,0.07823029401376656,0.0886997781346853,0.14340928391659938,0.07689094411794987,0.2261466888004318,0.18387372447287637,,,,
7380,2,max_steps,3,4,0,2075.949496164556,3500,816.5,808.0,0.185597558606862,0.1,1.3108177185058594,14.84350872039795,-55.53340530395508,415.5022277832031,2000.0,82.94149616455582,2623,-6.991999999999452,0.0,0.0,0.0,0.5931284274755875,"{6: 53, 5: 30, 4: 37, 3: 87, 2: 78, 1: 44, 0: 21}","{4: 8, 3: 92, 1: 83, 2: 143, 6: 24}","{1: 339, 2: 11}","{1: 334, 2: 1, 0: 15}","{1: 304, 2: 24, 0: 22}","{1: 331, 0: 19}",0.0789716774207019,0.01766604487948193,0.09435447265026439,0.09788860930658974,0.1393043515608164,0.06252210596122694,0.1890174709826883,0.190407534995402,0.14593738048305982,0.07622322488634613,0.15297403691126915,0.20982560684474644
7390,2,success,3,5,0,2557.5375031538388,1932,386.4,478.0,0.18374991267815238,0.1,1.3317054510116577,15.08592700958252,-55.53340530395508,430.7949523925781,2500.0,61.391503153838485,1866,-3.853999999999797,0.0,0.0,0.0,1.3237771755454653,"{3: 52, 4: 85, 0: 12, 1: 11, 2: 33}","{4: 22, 3: 72, 0: 33, 1: 15, 2: 51}",{1: 193},"{1: 147, 2: 12, 0: 34}","{1: 176, 0: 9, 2: 8}","{1: 192, 2: 1}",0.044699767590467766,0.04088455348928598,0.05273309565704016,0.05920647918686325,0.131900224268255,0.1110759038944834,0.16801601864244545,0.16381827453301015,0.13021114082806282,0.10059543174019232,0.11052109643032366,0.16113268213746398
7400,2,max_steps,3,1,0,528.2988078239513,3500,3190.0,3190.0,0.18192066028599307,0.1,1.337376594543457,15.075793266296387,-55.53340530395508,430.7949523925781,500.0,45.47755460995026,2132,-6.997999999999451,-10.180746785998993,0.0,0.0,0.15094251652112894,"{0: 115, 1: 135, 2: 64, 3: 4, 6: 32}","{2: 9, 3: 284, 4: 25, 0: 22, 1: 10}",{1: 350},"{1: 341, 0: 5, 2: 4}","{1: 345, 0: 5}","{1: 344, 0: 6}",0.02997161835969283,0.02675231638115593,0.04938054174812123,0.056018970027772244,0.08597665762680862,0.06846224144332005,0.11369563178183868,0.12334359160119193,0.12009755737231446,0.008183967630118407,0.14111443978074395,0.13567726665221466
7410,2,max_steps,3,1,0,536.0974481911419,3500,288.0,288.0,0.18010961832052436,0.1,1.3482673168182373,15.155477523803711,-55.53340530395508,426.9232482910156,500.0,43.095448191125826,1623,-6.997999999999451,0.0,0.0,0.0,0.1531706994831834,"{3: 18, 2: 10, 6: 299, 5: 23}","{4: 98, 3: 245, 2: 7}","{1: 336, 2: 14}","{1: 343, 2: 4, 0: 3}","{1: 321, 0: 10, 2: 19}","{1: 336, 0: 11, 2: 3}",0.032034904291636884,0.018351699113905426,0.049051462371316884,0.060258648314609475,0.12410199975789687,0.06200029168861465,0.15584373047957947,0.18622956361251025,0.03638516265852161,0.07006767927150696,0.1362807683356339,0.2007198176658611
7420,2,crash,3,0,1,-120.52239030310966,1469,,,0.178316605494767,0.1,1.3555574417114258,15.230803489685059,-55.53340530395508,430.250732421875,0.0,22.435073785061938,718,-2.937999999999898,-60.01946408817161,-80.0,0.0,-0.08204383274547969,"{3: 46, 4: 64, 5: 11, 6: 25}","{0: 10, 1: 41, 2: 12, 3: 78, 4: 5}",{1: 146},"{1: 126, 0: 20}","{1: 119, 0: 16, 2: 11}","{1: 136, 0: 6, 2: 4}",0.07584000568930124,0.032355062630066295,0.11567552440543015,0.10168131057324914,0.14165083903254633,0.08157741099854682,0.19964561891399546,0.19290782552075095,0.07529233619674346,0.02095339341055246,0.19426353915177316,0.22277034987743213
7430,2,max_steps,3,1,0,534.7838755222361,3500,2485.0,2485.0,0.17654144232647553,0.1,1.3584787845611572,15.210068702697754,-55.53340530395508,430.250732421875,500.0,56.51893991405609,1879,-6.997999999999451,-14.737064391825884,0.0,0.0,0.1527953930063532,"{2: 178, 1: 38, 0: 28, 3: 4, 6: 102}","{0: 24, 1: 60, 2: 72, 3: 92, 4: 4, 5: 75, 6: 23}","{1: 344, 2: 6}","{1: 337, 0: 11, 2: 2}","{1: 321, 2: 22, 0: 7}","{1: 344, 0: 5, 2: 1}",0.044635031411832254,0.02367499511029479,0.06388417189013032,0.06680411278214116,0.12965845892526495,0.07180376608910925,0.16940288767683614,0.17608069897932083,0.10192976809222913,0.07061882539495336,0.14455569024138937,0.06818592308784517
7440,2,max_steps,3,0,0,27.534176895355422,3500,,,0.17478395112017167,0.1,1.3652925491333008,15.242364883422852,-55.53340530395508,417.9481201171875,0.0,58.469127651105865,1904,-6.999999999999451,-23.93495075575031,0.0,0.0,0.007866907684387263,"{4: 101, 5: 157, 6: 92}","{0: 12, 1: 17, 2: 82, 3: 239}","{1: 343, 0: 4, 2: 3}","{1: 323, 0: 27}","{1: 305, 0: 22, 2: 23}","{1: 339, 0: 1, 2: 10}",0.04442905944151475,0.02204734367559317,0.06841880193256568,0.07711142258830489,0.14553304979679293,0.07555302395880513,0.20131902979836766,0.17677409848035544,0.039189067386062836,0.006332981665475756,0.1491418560974275,0.18984767027247781
7450,2,max_steps,3,0,0,25.35728506906273,3500,,,0.17304395594935684,0.1,1.3676310777664185,15.25941276550293,-55.53340530395508,409.164794921875,0.0,36.399747291504625,1913,-6.999999999999451,-4.0424622224418565,0.0,0.0,0.00724493859116078,"{5: 168, 4: 154, 6: 24, 3: 4}","{0: 38, 1: 12, 2: 102, 3: 198}",{1: 350},"{1: 325, 0: 14, 2: 11}","{1: 342, 0: 2, 2: 6}","{1: 343, 0: 7}",0.035739193950187445,0.03185632129338119,0.04782431835003609,0.047102738573026784,0.08437441777887227,0.07745929798191678,0.11600628604168352,0.11820148617653524,,,,
7460,2,crash,3,0,1,-74.89625212719595,809,,,0.17132128263890195,0.1,1.3789660930633545,15.36303997039795,-55.53340530395508,407.5985412597656,0.0,18.065529547528644,434,-1.6180000000000012,-11.343781674724566,-80.0,0.0,-0.09257880361828918,"{5: 28, 4: 10, 3: 25, 2: 17}","{2: 23, 3: 57}","{1: 69, 2: 11}","{1: 79, 2: 1}","{1: 63, 2: 17}","{1: 73, 0: 7}",0.09211784110507716,0.017543681403519674,0.11057877189187829,0.09939572076901237,0.19249706641377007,0.05177701996008071,0.2328447841013963,0.19881650003482212,0.17865074690695043,0.02767055709746913,0.12144016136893261,0.24838203228811012
7470,2,crash,3,1,1,405.98333741755073,1532,374.0,374.0,0.1696157587476121,0.1,1.395647644996643,15.557219505310059,-55.53340530395508,422.83697509765625,500.0,30.671100617812005,876,-3.0619999999998844,-41.62576320026681,-80.0,0.0,0.2650021784709861,"{6: 6, 5: 18, 4: 12, 3: 1, 0: 116}","{4: 20, 3: 82, 0: 26, 1: 13, 2: 12}",{1: 153},"{1: 119, 2: 1, 0: 33}","{1: 143, 2: 10}","{1: 148, 0: 5}",0.06369172828676314,0.07025866395868935,0.0845484033655324,0.061223682658282964,0.12739998701039504,0.08276588286809933,0.14739021090518722,0.16584167560915442,0.15424827637232016,0.03248996268454343,0.08289773267941754,0.2019272704627717
7480,2,max_steps,3,4,0,2101.3558848860375,3500,759.25,723.0,0.16792721355096515,0.1,1.4054616689682007,15.676582336425781,-55.53340530395508,432.9830017089844,2000.0,108.34788488604552,2645,-6.991999999999452,0.0,0.0,0.0,0.6003873956817251,"{3: 114, 4: 73, 5: 2, 0: 91, 1: 10, 2: 13, 6: 47}","{6: 41, 5: 86, 4: 49, 3: 67, 0: 74, 1: 15, 2: 18}",{1: 350},"{1: 241, 2: 30, 0: 79}","{1: 319, 2: 17, 0: 14}","{1: 345, 0: 2, 2: 3}",0.05208852525551576,0.06332544253119299,0.06770232936631533,0.07224292604120983,0.14792185546280953,0.13090609574679998,0.17146112622411364,0.1531582854463454,0.15733856218860878,0.08045316096089696,0.17983135065998898,0.11433026513106186
7490,2,crash,3,1,1,441.6262024549838,1875,1759.0,1759.0,0.16625547802402213,0.1,1.418140172958374,15.776373863220215,-55.53340530395508,436.616943359375,500.0,31.18106432558915,1287,-3.747999999999809,-5.8068618706059505,-80.0,0.0,0.23553397464265802,"{6: 115, 5: 7, 4: 29, 3: 24, 0: 12}","{0: 49, 1: 51, 2: 35, 3: 44, 4: 8}","{1: 160, 2: 27}","{1: 150, 2: 1, 0: 36}","{1: 144, 2: 39, 0: 4}","{1: 175, 2: 1, 0: 11}",0.016536953582775914,0.03718687467542919,0.03054128548932817,0.043956419254162514,0.21029275152039467,0.12127843543094094,0.28704655121742295,0.19007732943686256,0.15625897553157123,0.0025480793954030367,0.29543830745120525,0.1511372871392301
7500,2,crash,3,2,1,914.0929646086636,1548,444.0,444.0,0.16460038482450742,0.1,1.432207465171814,15.911654472351074,-55.53340530395508,430.2289733886719,1000.0,26.310664958628944,1103,-3.091999999999881,-29.12570034996792,-80.0,0.0,0.5904993311425475,"{4: 75, 3: 13, 0: 66}","{1: 11, 2: 73, 3: 50, 4: 14, 5: 6}","{1: 149, 2: 5}","{1: 134, 0: 20}","{1: 142, 2: 12}","{1: 147, 0: 7}",0.031246659627792057,0.03354059853648404,0.042529060316394265,0.06790685871126267,0.1300591158214338,0.08284902089853326,0.14523691117126258,0.16534006102516954,0.1326401934798121,0.07942815592415449,0.22376672117397142,0.12374977439541647
7510,2,max_steps,3,3,0,1584.9800584731695,3500,938.6666666666666,955.0,0.1629617682760579,0.1,1.4397414922714233,15.913866996765137,-55.53340530395508,430.5506591796875,1500.0,91.97405847316922,2383,-6.993999999999452,0.0,0.0,0.0,0.45285144527804844,"{1: 37, 0: 17, 2: 45, 3: 160, 4: 83, 5: 8}","{6: 56, 5: 38, 4: 34, 3: 92, 0: 42, 1: 12, 2: 76}","{1: 340, 2: 10}","{1: 298, 2: 12, 0: 40}","{1: 319, 0: 18, 2: 13}","{1: 331, 0: 17, 2: 2}",0.04703685180326431,0.04092204090571353,0.06332774575498669,0.05124609716480076,0.13218576800530168,0.09056700567268232,0.1726132531512136,0.191551317542851,0.13079322372321914,0.026310282667600434,0.12891806042791515,0.13054469885154893
