ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
1900,0,max_steps,1,1,0,516.8506327891872,2500,706.0,706.0,0.3866491527467055,0.1,0.007204763125628233,3.8155465126037598,-66.49900817871094,226.89283752441406,500.0,21.84863278916539,1394,-4.997999999999672,0.0,0.0,0.0,0.2067402531156749,{1: 250},{1: 250},"{1: 228, 0: 18, 2: 4}",{1: 250},{1: 23},{1: 23},{1: 23},{1: 23},0.11085911134729208,0.04297965703947166,0.1781740416892675,0.22339629292700053,0.048179297275062684
1910,0,crash,1,1,1,428.14887685301386,1995,1038.0,1038.0,0.384720250991275,0.1,0.007779781240969896,3.828303813934326,-68.75996398925781,230.09164428710938,500.0,25.116695805295965,1372,-3.9879999999997824,-12.979818952306536,-80.0,0.0,0.2146109658411097,{1: 199},{1: 199},"{1: 187, 0: 12}",{1: 199},{1: 24},{1: 24},{1: 24},{1: 24},0.12238304064202893,0.050249191230344666,0.15467990762564798,0.18364060206063682,0.1030128385909905
1920,0,crash,1,1,1,411.3666360836544,1362,190.0,190.0,0.3828009720733851,0.1,0.013444604352116585,3.9902408123016357,-68.75996398925781,244.93382263183594,500.0,16.885779760307077,520,-2.721999999999922,-22.797143676673645,-80.0,0.0,0.30203130402617795,{1: 136},{1: 136},"{1: 117, 0: 10, 2: 9}",{1: 136},{1: 18},{1: 18},"{1: 14, 0: 4}",{1: 18},0.1315651002676012,0.07697133795662042,0.19879314652380037,0.21470647992741038,0.16519710635937482
1930,0,max_steps,1,0,0,26.863042632657336,2500,,,0.3808912679869608,0.1,0.01730646751821041,4.028012752532959,-68.75996398925781,229.14218139648438,0.0,31.899859935550968,1770,-4.999999999999671,-0.03681730289383042,0.0,0.0,0.010745217053062934,{1: 250},{1: 250},{1: 250},{1: 250},{1: 43},{1: 43},{1: 43},{1: 43},0.0948157649421986,0.04971280185061264,0.13270942811666045,0.12667028527592583,0.13523407141332847
1940,0,crash,1,0,1,-90.04153757189108,1551,,,0.3789910909654182,0.1,0.016979873180389404,3.9934115409851074,-68.75996398925781,236.6652374267578,0.0,19.99954449516534,593,-3.10199999999988,-26.939082067056486,-80.0,0.0,-0.05805386045898845,{1: 155},{1: 155},"{1: 119, 0: 28, 2: 8}",{1: 155},{},{},{},{},0.15873893407559844,0.07041587527609834,0.19818755393669146,0.17902745253032165,
1950,0,max_steps,1,1,0,530.1998149205017,2500,663.0,663.0,0.3771003934804696,0.1,0.01881171017885208,4.045333385467529,-68.75996398925781,249.87753295898438,500.0,35.19781492046519,1437,-4.997999999999672,0.0,0.0,0.0,0.2120799259682007,{1: 250},{1: 250},"{1: 232, 0: 18}",{1: 250},{1: 5},{1: 5},{0: 5},{1: 5},0.11885777038477219,0.06602159786220897,0.12250990279035914,0.14371089845292678,0.20173111276378744
1960,0,max_steps,1,0,0,6.718148056774481,2500,,,0.3752191282409347,0.1,0.01806570217013359,4.048299789428711,-68.75996398925781,248.06309509277344,0.0,11.718148056774265,1385,-4.999999999999671,0.0,0.0,0.0,0.0026872592227097924,{1: 250},{1: 250},{1: 250},{1: 250},{1: 38},{1: 38},{1: 38},{1: 38},0.04202891213901938,0.022786553217625582,0.059687428430697534,0.0679620398126365,0.05253769467504649
1970,0,max_steps,1,0,0,-2.253063117898192,2500,,,0.3733472481915578,0.1,0.01808622106909752,4.056962966918945,-68.75996398925781,257.8272705078125,0.0,4.608962785063824,600,-4.999999999999671,-1.8620259029622617,0.0,0.0,-0.0009012252471592768,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.05036739836276027,0.04085973329721039,0.05948859196743599,0.04960259002679654,
1980,0,max_steps,1,0,0,20.62957441520517,2500,,,0.37148470651183096,0.1,0.02062402293086052,4.181517601013184,-68.75996398925781,271.3260192871094,0.0,25.629574415205326,1078,-4.999999999999671,0.0,0.0,0.0,0.008251829766082068,{1: 250},{1: 250},"{1: 203, 0: 32, 2: 15}",{1: 250},{},{},{},{},0.1598526636867755,0.06666310720631369,0.25463297110684857,0.2590375947132603,
1990,0,max_steps,1,0,0,10.582150240315501,2500,,,0.36963145661482244,0.1,0.018800832331180573,4.159579753875732,-67.13506317138672,271.3260192871094,0.0,15.582150240315611,1214,-4.999999999999671,0.0,0.0,0.0,0.0042328600961262005,{1: 250},{1: 250},{1: 250},{1: 250},{1: 46},{1: 46},{1: 46},{1: 46},0.09466112808422149,0.027401785329311125,0.11048722356596319,0.08209568156399442,0.10491441094882706
2000,0,max_steps,1,0,0,17.5315573821064,2500,,,0.3677874521460121,0.1,0.017787441611289978,4.140444755554199,-67.13506317138672,259.2362060546875,0.0,22.531557382106307,1209,-4.999999999999671,0.0,0.0,0.0,0.00701262295284256,{1: 250},{1: 250},{1: 250},{1: 250},{1: 22},{1: 22},{1: 22},{1: 22},0.07514783700705431,0.05405000110813071,0.10671897917855946,0.13276802829542186,0.038510037561232974
2010,0,max_steps,1,1,0,524.3064250528741,2500,379.0,379.0,0.3659526469821314,0.1,0.01818152517080307,4.1339287757873535,-67.3233871459961,253.98851013183594,500.0,29.304425052852586,1760,-4.997999999999672,0.0,0.0,0.0,0.20972257002114966,{1: 250},{1: 250},"{1: 248, 0: 2}",{1: 250},{1: 94},{1: 94},{1: 94},{1: 94},0.09147237710856905,0.055812618107652305,0.08121810385221916,0.08828456521327034,0.044976347503654784
2020,0,max_steps,1,0,0,1.8192499435713996,2500,,,0.36412699523001,0.1,0.016909057274460793,4.081997394561768,-67.22349548339844,242.3592987060547,0.0,6.819249943571141,1017,-4.999999999999671,0.0,0.0,0.0,0.0007276999774285598,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.030758741046580402,0.06053062574056641,0.05153054782339989,0.06909021352805664,
2030,0,max_steps,1,1,0,510.4384850101222,2500,875.0,875.0,0.36231045122542793,0.1,0.019515546038746834,4.162522792816162,-66.05308532714844,271.6629333496094,500.0,32.15401055099534,1310,-4.997999999999672,-16.717525540867047,0.0,0.0,0.20417539400404888,{1: 250},{1: 250},"{1: 233, 2: 17}",{1: 250},{1: 43},{1: 43},{1: 43},{1: 43},0.11386069664717592,0.0665045560683425,0.1559464737057106,0.12410739836923132,0.06063633820361827
2040,0,max_steps,1,0,0,12.624911522540708,2500,,,0.3605029695319729,0.1,0.019595101475715637,4.099770545959473,-66.05308532714844,247.1156463623047,0.0,17.624911522540966,1130,-4.999999999999671,0.0,0.0,0.0,0.005049964609016283,{1: 250},{1: 250},"{1: 236, 2: 8, 0: 6}",{1: 250},{1: 181},{1: 181},"{1: 167, 2: 8, 0: 6}",{1: 181},0.09740565107428828,0.04307355463905719,0.14560723551266547,0.15897297643897798,0.16166730826053238
2050,0,max_steps,1,0,0,12.34839605705919,2500,,,0.3587045049399047,0.1,0.020493827760219574,4.098182201385498,-66.05308532714844,266.6622314453125,0.0,17.34839605705909,935,-4.999999999999671,0.0,0.0,0.0,0.004939358422823676,{1: 250},{1: 250},"{1: 243, 0: 7}",{1: 250},{},{},{},{},0.09041486127112355,0.0453699539263923,0.14195633234140134,0.12695735300302227,
2060,0,max_steps,1,1,0,513.2109693511529,2500,430.0,430.0,0.35691501246502344,0.1,0.020150568336248398,4.0216965675354,-66.05308532714844,255.57595825195312,500.0,18.208969351154078,770,-4.997999999999672,0.0,0.0,0.0,0.20528438774046118,{1: 250},{1: 250},"{1: 235, 2: 3, 0: 12}",{1: 250},{1: 42},{1: 42},{1: 42},{1: 42},0.1118815348582784,0.06403721208783614,0.1564763760596445,0.14350031192121154,0.03893844680205981
2070,0,max_steps,1,0,0,4.623922092192987,2500,,,0.3551344473475453,0.1,0.019305359572172165,4.008645057678223,-66.05308532714844,235.44024658203125,0.0,9.623922092192881,1250,-4.999999999999671,0.0,0.0,0.0,0.0018495688368771947,{1: 250},{1: 250},{1: 250},{1: 250},{1: 55},{1: 55},{1: 55},{1: 55},0.045144352496306626,0.020477530590032458,0.05593627871010237,0.05373968408667255,0.07144520961839085
2080,0,max_steps,1,0,0,1.7494729022178368,2500,,,0.3533627650509821,0.1,0.019647730514407158,4.020139217376709,-66.05308532714844,238.39077758789062,0.0,6.749472902217647,1047,-4.999999999999671,0.0,0.0,0.0,0.0006997891608871347,{1: 250},{1: 250},"{1: 242, 0: 8}",{1: 250},{},{},{},{},0.09822098306474794,0.03365132708066196,0.12608258286117788,0.10914444190851309,
2090,0,max_steps,1,0,0,-1.9330504626497238,2500,,,0.3515999212610278,0.1,0.01827090233564377,4.014058589935303,-66.05308532714844,238.39077758789062,0.0,3.066949537350281,811,-4.999999999999671,0.0,0.0,0.0,-0.0007732201850598895,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.047228900229892706,0.0484192828074365,0.06478744676246981,0.07070713368060089,
2100,0,max_steps,1,1,0,523.8773568957934,2500,2261.0,2261.0,0.34984587188445015,0.1,0.019447529688477516,4.026583671569824,-66.05308532714844,254.21890258789062,500.0,28.87535689579113,1529,-4.997999999999672,0.0,0.0,0.0,0.20955094275831734,{1: 250},{1: 250},{1: 250},{1: 250},{1: 25},{1: 25},{1: 25},{1: 25},0.06631452840914512,0.06441725957381442,0.08724092603065733,0.09292302208471533,0.05573264544534225
2110,0,max_steps,1,1,0,528.2438569303966,2500,1715.0,1715.0,0.34810057304798775,0.1,0.019721800461411476,4.037520885467529,-65.08390808105469,261.9538879394531,500.0,33.24185693038183,1681,-4.997999999999672,0.0,0.0,0.0,0.21129754277215865,{1: 250},{1: 250},"{1: 241, 2: 9}",{1: 250},{1: 40},{1: 40},"{1: 35, 2: 5}",{1: 40},0.08751767280446772,0.0684405925089581,0.1308638240825534,0.1408649494840651,0.13826520887509477
2120,0,max_steps,1,0,0,30.890029668219505,2500,,,0.3463639810972523,0.1,0.0186227448284626,3.9961116313934326,-65.08390808105469,248.0921173095703,0.0,35.890029668218915,1326,-4.999999999999671,0.0,0.0,0.0,0.012356011867287802,{1: 250},{1: 250},"{1: 217, 0: 23, 2: 10}",{1: 250},{},{},{},{},0.14085893419079043,0.037007543642263496,0.19621536002546086,0.18392822302932113,
2130,0,max_steps,1,0,0,24.16288013197572,2500,,,0.3446360525956371,0.1,0.020358771085739136,4.074258327484131,-66.2110366821289,253.3586883544922,0.0,30.15676629214905,1030,-4.999999999999671,-0.9938861601738075,0.0,0.0,0.009665152052790288,{1: 250},{1: 250},"{1: 239, 0: 11}",{1: 250},{},{},{},{},0.12186561874748271,0.09486337309681264,0.16630017090672922,0.16733910820090697,
2140,0,max_steps,1,1,0,467.302700961247,2500,1086.0,1086.0,0.3429167443232307,0.1,0.02224035933613777,4.089049339294434,-65.08390808105469,250.53125,500.0,17.466076578169382,1439,-4.997999999999672,-45.165375616927996,0.0,0.0,0.1869210803844988,{1: 250},{1: 250},"{1: 232, 0: 18}",{1: 250},{1: 38},{1: 38},{1: 38},{1: 38},0.11671696723845383,0.041159053923970866,0.15086002596149484,0.1917408933174296,0.03745365988180863
2150,0,max_steps,1,0,0,-1.4411290412986506,2500,,,0.34120601327573535,0.1,0.020660709589719772,4.081955432891846,-65.08390808105469,250.53125,0.0,3.558870958701337,912,-4.999999999999671,0.0,0.0,0.0,-0.0005764516165194602,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.02683759734173743,0.05127819626459095,0.036467370577215476,0.04614423043768793,
2160,0,crash,1,0,1,-101.38700827003208,1861,,,0.3395038166633917,0.1,0.020228421315550804,4.113742351531982,-65.08390808105469,254.35670471191406,0.0,0.2751136353835948,137,-3.7219999999998117,-17.940121905415804,-80.0,0.0,-0.05447985398712095,{1: 186},{1: 186},"{1: 172, 0: 14}",{1: 186},{},{},{},{},0.13726697975915497,0.02221058429910403,0.14728115436208808,0.11111247085898526,
2170,0,max_steps,1,0,0,11.211875038286035,2500,,,0.3378101119099084,0.1,0.02194059267640114,4.188650608062744,-64.83470916748047,251.4927520751953,0.0,16.21187503828654,749,-4.999999999999671,0.0,0.0,0.0,0.004484750015314414,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.04235178760639264,0.07010199599077725,0.0541666467137764,0.054997597150495674,
2180,0,max_steps,1,0,0,13.655430775402893,2500,,,0.33612485665139746,0.1,0.02382747270166874,4.203357219696045,-64.83470916748047,237.79592895507812,0.0,18.655430775403556,1491,-4.999999999999671,0.0,0.0,0.0,0.0054621723101611576,{1: 250},{1: 250},{1: 250},{1: 250},{1: 76},{1: 76},{1: 76},{1: 76},0.05670741203644935,0.04081887640306912,0.07277541028672894,0.092754237562324,0.06085230123490608
2190,0,max_steps,1,0,0,-5.807815232706938,2500,,,0.3344480087353141,0.1,0.02373402751982212,4.18739128112793,-64.83470916748047,239.23236083984375,0.0,10.556280617811355,1126,-4.999999999999671,-11.36409585051859,0.0,0.0,-0.002323126093082775,{1: 250},{1: 250},{1: 250},{1: 250},{1: 66},{1: 66},{1: 66},{1: 66},0.03313649861335465,0.04809893402253528,0.04238063237507616,0.053343194939567955,0.03460553470455942
2200,0,max_steps,1,0,0,21.73366419524965,2500,,,0.3327795262194029,0.1,0.02334815450012684,4.092013359069824,-64.83470916748047,218.69158935546875,0.0,26.733664195249236,1323,-4.999999999999671,0.0,0.0,0.0,0.00869346567809986,{1: 250},{1: 250},"{1: 236, 0: 14}",{1: 250},{1: 34},{1: 34},{1: 34},{1: 34},0.11821935692739535,0.06560026741569984,0.14833414792361713,0.17005308787806137,0.13353699339150923
2210,0,max_steps,1,0,0,12.675682536929383,2500,,,0.33111936737064823,0.1,0.02456645295023918,4.1002678871154785,-64.83470916748047,212.3729248046875,0.0,17.67568253692956,1280,-4.999999999999671,0.0,0.0,0.0,0.005070273014771753,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.06206168673293975,0.07399448977728178,0.08656062153438332,0.11110867216432793,
2220,0,max_steps,1,0,0,5.562080283523524,2500,,,0.3294674906642309,0.1,0.02609434723854065,4.113390922546387,-64.83470916748047,241.7012939453125,0.0,10.562080283523423,848,-4.999999999999671,0.0,0.0,0.0,0.0022248321134094094,{1: 250},{1: 250},"{1: 241, 2: 9}",{1: 250},{},{},{},{},0.08869352029673915,0.05451556431701124,0.12707281801490988,0.14394640622104365,
2230,0,max_steps,1,0,0,-70.01922654572343,2500,,,0.3278238547824892,0.1,0.026389891281723976,4.119078159332275,-64.83470916748047,239.26295471191406,0.0,4.814601996111872,636,-4.999999999999671,-69.83382854183512,0.0,0.0,-0.02800769061828937,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.08105270900013689,0.06139182718311068,0.09287509037449974,0.06357504266029357,
2240,0,max_steps,1,0,0,1.9586469645182614,2500,,,0.3261884186138854,0.1,0.02625134028494358,4.102476596832275,-65.37028503417969,213.99508666992188,0.0,6.958646964518155,1078,-4.999999999999671,0.0,0.0,0.0,0.0007834587858073045,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.050771493956335664,0.022789091717194246,0.06312927080741701,0.06610808516759492,
2250,0,max_steps,1,0,0,36.77027367268636,2500,,,0.3245611412519779,0.1,0.030277907848358154,4.1750688552856445,-65.37028503417969,227.5057373046875,0.0,41.77027367268589,1229,-4.999999999999671,0.0,0.0,0.0,0.014708109469074544,{1: 250},{1: 250},"{1: 200, 2: 18, 0: 32}",{1: 250},{1: 7},{1: 7},{1: 7},{1: 7},0.14162604755187488,0.06897726951102187,0.19865510441705866,0.2084060462902868,0.21159183015156016
2260,0,max_steps,1,0,0,-109.18074929840458,2500,,,0.3229419819943975,0.1,0.033143628388643265,4.237157344818115,-65.37028503417969,230.0839080810547,0.0,14.310715778839045,1101,-4.999999999999671,-118.49146507724369,0.0,0.0,-0.04367229971936183,{1: 250},{1: 250},"{1: 245, 0: 5}",{1: 250},{1: 44},{1: 44},"{1: 39, 0: 5}",{1: 44},0.08579727080334242,0.03969304488567644,0.1007523509712361,0.10703419451610828,0.13642126391586948
2270,0,crash,1,0,1,-67.3413837728847,2145,,,0.3213309003418295,0.1,0.03826228529214859,4.361841201782227,-65.37028503417969,264.53375244140625,0.0,26.98454384023475,586,-4.28999999999975,-10.035927613120426,-80.0,0.0,-0.03139458450950335,"{1: 206, 2: 8}",{1: 214},"{1: 151, 0: 39, 2: 24}",{1: 214},{},{},{},{},0.19370652434488447,0.03452706699743184,0.2721348454310368,0.24287600638787527,
2280,0,max_steps,1,0,0,18.81670253032122,2500,,,0.31972785599700076,0.1,0.03984251618385315,4.358696937561035,-66.23072814941406,259.54339599609375,0.0,23.81670253032023,1318,-4.999999999999671,0.0,0.0,0.0,0.007526681012128488,{1: 250},{1: 250},"{1: 247, 2: 3}",{1: 250},{1: 17},{1: 17},{1: 17},{1: 17},0.08527769579115163,0.06883374644404845,0.09765592121793219,0.08596900573154022,0.10959677430929236
2290,0,crash,1,0,1,-73.046309632797,2257,,,0.3181328088636719,0.1,0.04343234375119209,4.511275291442871,-66.23072814941406,256.26885986328125,0.0,27.27836561850925,1108,-4.513999999999725,-15.81067525130694,-80.0,0.0,-0.032364337453609664,{1: 225},{1: 225},"{1: 200, 0: 22, 2: 3}",{1: 225},{1: 12},{1: 12},"{0: 1, 1: 11}",{1: 12},0.1432359810508356,0.049710650060853366,0.18226602691846608,0.1888173822419691,0.11955924037857987
2300,0,max_steps,1,0,0,16.840995780870262,2500,,,0.31654571904563433,0.1,0.043742287904024124,4.476921558380127,-66.23072814941406,248.337890625,0.0,31.38204533336303,1527,-4.999999999999671,-9.541049552492787,0.0,0.0,0.006736398312348105,{1: 250},{1: 250},"{1: 242, 0: 8}",{1: 250},{1: 62},{1: 62},"{1: 54, 0: 8}",{1: 62},0.09359629829678032,0.043088311453569894,0.13032338958449696,0.15302583746182477,0.18409415474754695
2310,0,max_steps,1,0,0,2.4662057868622504,2500,,,0.31496654684571196,0.1,0.045428670942783356,4.464056015014648,-66.23072814941406,264.0430603027344,0.0,38.90188241216372,1167,-4.999999999999671,-31.43567662530175,0.0,0.0,0.0009864823147449002,{1: 250},{1: 250},"{1: 190, 0: 42, 2: 18}",{1: 250},{},{},{},{},0.17569054711193344,0.04172580975344251,0.24583546850644805,0.2737653469069565,
2320,0,max_steps,1,0,0,4.201853898702455,2500,,,0.3133952527647689,0.1,0.04695066437125206,4.4567131996154785,-66.23072814941406,239.43856811523438,0.0,9.201853898702165,1245,-4.999999999999671,0.0,0.0,0.0,0.001680741559480982,{1: 250},{1: 250},{1: 250},{1: 250},{1: 86},{1: 86},{1: 86},{1: 86},0.03985006938643125,0.034905753678693356,0.05746342832139992,0.06906995091989435,0.05805307101366388
2330,0,max_steps,1,0,0,39.21894485425293,2500,,,0.3118317975007209,0.1,0.046358078718185425,4.458423614501953,-66.57997131347656,239.9102325439453,0.0,44.218944854253614,1449,-4.999999999999671,0.0,0.0,0.0,0.015687577941701173,{1: 250},{1: 250},"{1: 228, 2: 10, 0: 12}",{1: 250},{},{},{},{},0.15509447740574508,0.07076258703396053,0.17499603277881887,0.15275074869004523,
2340,0,max_steps,1,0,0,20.331187102217676,2500,,,0.3102761419475527,0.1,0.04904120787978172,4.548094272613525,-66.59063720703125,282.04461669921875,0.0,25.331187102217655,1217,-4.999999999999671,0.0,0.0,0.0,0.00813247484088707,{1: 250},{1: 250},"{1: 238, 0: 12}",{1: 250},{1: 3},{1: 3},{1: 3},{1: 3},0.11214063195659162,0.0473537888029958,0.1447114003775834,0.12219843513173348,0.1778554401807
2350,0,max_steps,1,0,0,3.843378822444625,2500,,,0.30872824719433983,0.1,0.047689877450466156,4.50601053237915,-65.69537353515625,256.8910217285156,0.0,8.843378822444496,1239,-4.999999999999671,0.0,0.0,0.0,0.00153735152897785,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.03824113959835416,0.05700141765448093,0.04131696247496583,0.03843886047288393,
2360,0,crash,1,0,1,-86.81634107629884,1660,,,0.3071880745242752,0.1,0.04483495280146599,4.451639175415039,-65.69537353515625,244.87460327148438,0.0,15.199177403019744,717,-3.319999999999856,-18.695518479318725,-80.0,0.0,-0.0522990006483728,{1: 166},{1: 166},"{1: 160, 2: 6}",{1: 166},{},{},{},{},0.12298667497361855,0.07329577586339261,0.15906089197481058,0.18986808581968528,
2370,0,max_steps,1,0,0,30.631196486216815,2500,,,0.3056555854137008,0.1,0.04565893113613129,4.535392761230469,-65.69537353515625,283.4601745605469,0.0,35.63119648621643,1157,-4.999999999999671,0.0,0.0,0.0,0.012252478594486726,"{1: 246, 2: 4}",{1: 250},"{1: 200, 0: 24, 2: 26}",{1: 250},{1: 58},{1: 58},"{1: 46, 0: 12}",{1: 58},0.15291390836019583,0.05178234607708326,0.24902868327745234,0.2622979477897422,0.27268554253065536
2380,0,max_steps,1,0,0,14.238117520185632,2500,,,0.30413074153114394,0.1,0.04393576830625534,4.452225685119629,-65.72865295410156,245.435791015625,0.0,19.23811752018621,1591,-4.999999999999671,0.0,0.0,0.0,0.005695247008074253,{1: 250},{1: 250},{1: 250},{1: 250},{1: 70},{1: 70},{1: 70},{1: 70},0.057793440150784366,0.032990086827942765,0.0682160944106419,0.05835675683240574,0.05810349216239176
2390,0,max_steps,1,0,0,-26.980038716125826,2500,,,0.30261350473635873,0.1,0.042837753891944885,4.473760604858398,-66.3708724975586,270.4794616699219,0.0,12.714570234790035,742,-4.999999999999671,-34.69460895091589,0.0,0.0,-0.01079201548645033,{1: 250},{1: 250},"{1: 229, 0: 6, 2: 15}",{1: 250},{},{},{},{},0.11899647744427508,0.04555052033690751,0.16531413420969476,0.20630252383194755,
2400,0,max_steps,1,1,0,545.7894166407295,2500,446.0,446.0,0.3011038370793723,0.1,0.04398777708411217,4.57600212097168,-66.3708724975586,295.2552185058594,500.0,50.787416640703015,1382,-4.997999999999672,0.0,0.0,0.0,0.21831576665629182,{1: 250},{1: 250},"{1: 190, 2: 31, 0: 29}",{1: 250},{1: 10},{1: 10},{1: 10},{1: 10},0.17898897697158936,0.06556690464316191,0.2502763136387707,0.28938113095498974,0.07246414266136769
