ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
7050,1,max_steps,3,0,0,20.46160014313246,3000,,,0.28464512190105107,0.1,0.6651954054832458,10.049521446228027,-54.140193939208984,389.47137451171875,0.0,26.46160014313244,1480,-5.999999999999561,0.0,0.0,0.0,0.006820533381044154,"{4: 118, 3: 127, 2: 55}","{0: 226, 1: 55, 2: 19}",{1: 300},"{1: 294, 0: 6}","{1: 295, 0: 5}",{1: 300},0.02620847795835978,0.035406286648859475,0.026588515737515833,0.020711000894621363,0.0926742534256306,0.06305140379145548,0.10654996106543106,0.08515643456064165,,,,
7060,1,max_steps,3,0,0,15.701226173406361,3000,,,0.2832250942832242,0.1,0.6661569476127625,10.007776260375977,-54.140193939208984,349.36212158203125,0.0,21.701226173406443,1247,-5.999999999999561,0.0,0.0,0.0,0.00523374205780212,"{2: 25, 3: 74, 4: 171, 5: 30}","{2: 84, 3: 106, 1: 84, 0: 26}",{1: 300},{1: 300},{1: 300},"{1: 298, 0: 1, 2: 1}",0.030997921061782258,0.021575030673603203,0.04398608967872969,0.046201303345502244,0.09314543419040607,0.052961760482841215,0.12847716093323727,0.13808301874795983,0.06461906623627069,0.02361119602784486,0.10091088904166318,0.10139471130210062
7070,1,crash,3,1,1,420.23913137810473,1925,1723.0,1723.0,0.2818121508494576,0.1,0.6694738864898682,10.107993125915527,-54.20254135131836,398.45458984375,500.0,34.3004351489935,1398,-3.847999999999798,-30.21330377088918,-80.0,0.0,0.2183060422743401,"{0: 89, 1: 49, 2: 28, 3: 6, 5: 6, 6: 14}","{3: 155, 2: 37}",{1: 192},"{1: 190, 0: 2}",{1: 192},{1: 192},0.05356602585815942,0.026247164796083855,0.06045321474929085,0.037578726714419426,0.10972760446026299,0.07154695803967266,0.14064084989092118,0.12282393113371483,0.13101627774628394,0.046173532964275815,0.15256248868333938,0.10685812549591595
7080,1,max_steps,3,0,0,28.88421725741925,3000,,,0.2804062562584218,0.1,0.6752498745918274,10.186556816101074,-54.20254135131836,397.1607360839844,0.0,34.88421725741932,1791,-5.999999999999561,0.0,0.0,0.0,0.00962807241913975,"{0: 25, 1: 38, 2: 164, 3: 73}","{1: 61, 2: 164, 3: 75}",{1: 300},"{1: 298, 0: 2}","{1: 294, 2: 6}","{1: 297, 0: 3}",0.029920605836610853,0.02447092171571464,0.04317729884890688,0.04352934546639147,0.09150576709081228,0.06540966906154996,0.12717204995164974,0.15700916565142292,0.039335668774776233,0.05195066681693427,0.10581200386243682,0.03944639415488342
7090,1,max_steps,3,0,0,-2.39651156990552,3000,,,0.27900737534509706,0.1,0.6818090677261353,10.273103713989258,-53.58304977416992,366.92755126953125,0.0,3.8252514671323703,614,-5.999999999999561,-0.22176303703792136,0.0,0.0,-0.0007988371899685067,{4: 300},{0: 300},{1: 300},{1: 300},{1: 300},{1: 300},0.0034313897527539355,0.017589003515432876,0.004695490711739457,0.009177445649128273,0.016005257021014144,0.02897872716336583,0.02031900933229806,0.024183267764959715,,,,
7100,1,max_steps,3,1,0,526.155829444911,3000,924.0,924.0,0.27761547311989343,0.1,0.687019407749176,10.320701599121094,-53.58304977416992,401.83074951171875,500.0,32.15382944489911,1348,-5.9979999999995615,0.0,0.0,0.0,0.175385276481637,"{2: 64, 3: 28, 4: 41, 5: 129, 6: 38}","{1: 179, 0: 21, 2: 99, 3: 1}",{1: 300},"{1: 284, 0: 16}","{1: 297, 2: 3}","{1: 299, 0: 1}",0.016982339827782276,0.020175340562282713,0.024086017266771502,0.028278525921139996,0.09321469055277405,0.07514964566864213,0.11430458667584624,0.09206852438602539,0.006795285359174119,0.08104519202556744,0.03060669446047124,0.02812014462255418
7110,1,crash,3,0,1,-129.56200158837703,1275,,,0.2762305147677761,0.1,0.6926773190498352,10.364236831665039,-55.763301849365234,369.7717590332031,0.0,10.708839602741891,641,-2.5499999999999408,-57.72084119111892,-80.0,0.0,-0.10161725614774669,"{6: 101, 5: 26}","{6: 10, 5: 30, 4: 20, 3: 55, 2: 12}",{1: 127},"{1: 122, 2: 5}",{1: 127},"{1: 126, 0: 1}",0.02275941123071111,0.03653022903790097,0.02350141317164823,0.04239630119806703,0.0970925101746106,0.07466735789668012,0.12198989205124416,0.1282791400672524,,,,
7120,1,crash,3,0,1,-104.34210178810054,867,,,0.27485246564739413,0.1,0.6929553747177124,10.330009460449219,-55.527339935302734,369.7717590332031,0.0,3.878369196738742,609,-1.7340000000000013,-26.486470984839286,-80.0,0.0,-0.1203484449689741,{6: 86},"{5: 23, 4: 14, 3: 31, 2: 17, 1: 1}",{1: 86},"{1: 79, 2: 7}",{1: 86},{1: 86},0.005122936575991189,0.06073783045680778,0.008082929183570325,0.018058816505482328,0.0157293349233734,0.07979402071136757,0.03635139921250779,0.09806878321729864,,,,
7130,1,crash,3,1,1,404.6409770317871,2448,853.0,853.0,0.2734812912902141,0.1,0.6940942406654358,10.361458778381348,-55.527339935302734,383.17498779296875,500.0,13.869842055207306,951,-4.893999999999683,-24.33486502343059,-80.0,0.0,0.16529451676135093,"{4: 80, 3: 15, 5: 14, 6: 135}","{2: 72, 1: 11, 3: 153, 4: 8}",{1: 244},"{1: 236, 0: 8}","{1: 221, 0: 23}","{1: 239, 0: 5}",0.0399548599798578,0.026347561536471574,0.05023596295954659,0.05558148778939688,0.1402317307685903,0.07216963635606242,0.1744119111960505,0.12951195163612406,0.038927848919881804,0.0814603324456609,0.017877873396436587,0.07357227254672578
7140,1,max_steps,3,0,0,16.818309668223254,3000,,,0.272116957399658,0.1,0.6979311108589172,10.454087257385254,-54.863853454589844,406.1580505371094,0.0,22.818309668223318,1465,-5.999999999999561,0.0,0.0,0.0,0.0056061032227410846,"{1: 230, 2: 70}","{3: 27, 2: 58, 1: 198, 0: 17}",{1: 300},"{1: 299, 0: 1}",{1: 300},"{1: 298, 0: 2}",0.023842164489079144,0.020726496695666105,0.03740891491570398,0.04276385123007469,0.07396216367178572,0.04909007281624296,0.1013739978328307,0.10391267327255815,,,,
7150,1,max_steps,3,1,0,519.582206941766,3000,2164.0,2164.0,0.2707594298502457,0.1,0.6998270750045776,10.505537033081055,-54.863853454589844,409.1597900390625,500.0,25.580206941759677,1224,-5.9979999999995615,0.0,0.0,0.0,0.17319406898058867,"{1: 105, 0: 78, 2: 25, 3: 8, 6: 84}","{3: 169, 2: 47, 0: 84}",{1: 300},{1: 300},{1: 300},{1: 300},0.026143563091321605,0.0148353044443474,0.030757467497496853,0.03647506878988346,0.0960455337228895,0.049077004514559666,0.10785742035928149,0.10963726346630767,0.12823042326234863,0.04655308745533859,0.1483791440412745,0.11416728695058244
7160,1,max_steps,3,0,0,18.472889230347377,3000,,,0.2694086746867405,0.1,0.696975588798523,10.406190872192383,-54.863853454589844,379.9960021972656,0.0,25.661516624430437,792,-5.999999999999561,-1.1886273940829042,0.0,0.0,0.006157629743449126,"{2: 52, 1: 108, 0: 140}","{3: 221, 4: 65, 5: 14}",{1: 300},"{1: 297, 0: 2, 2: 1}","{1: 292, 0: 8}",{1: 300},0.04658887372336042,0.02050327044831996,0.059645741044990666,0.05578375714712319,0.12080066747500959,0.055710050173080984,0.15584510103373023,0.129653554564085,,,,
7170,1,max_steps,3,0,0,55.59049827300255,3000,,,0.26806465812330094,0.1,0.6971005797386169,10.4115571975708,-54.44514465332031,379.9960021972656,0.0,61.59049827300257,1268,-5.999999999999561,0.0,0.0,0.0,0.01853016609100085,{6: 300},"{2: 98, 3: 4, 1: 72, 0: 126}","{1: 235, 2: 25, 0: 40}","{1: 299, 0: 1}","{1: 184, 0: 61, 2: 55}","{1: 214, 0: 47, 2: 39}",0.11032002011824729,0.020285458781873156,0.1353986199104002,0.10961981366430108,0.2043535376942344,0.04886749740933903,0.29303915842270684,0.3058064398839515,,,,
7180,1,crash,3,1,1,435.1831067770417,2277,1038.0,1038.0,0.2667273465426349,0.1,0.6990992426872253,10.390690803527832,-54.44514465332031,379.9960021972656,500.0,40.80834018555959,1246,-4.551999999999721,-21.073233408523727,-80.0,0.0,0.19112125901495025,"{1: 51, 2: 52, 6: 124}","{0: 15, 1: 97, 2: 49, 3: 66}","{1: 213, 0: 14}","{1: 211, 0: 4, 2: 12}","{1: 194, 0: 33}","{1: 200, 0: 14, 2: 13}",0.07164893826816159,0.032438817528019366,0.08922148926564637,0.08494510712072909,0.16430923008594514,0.07787515052047257,0.22462159315698046,0.23222969261870832,0.172459789344057,0.026987137280780348,0.16018015818305478,0.16997347713958416
7190,1,crash,3,1,1,430.8362327963296,2969,348.0,348.0,0.26539670649515895,0.1,0.7018086314201355,10.413829803466797,-54.44514465332031,392.06903076171875,500.0,29.6952321758383,1205,-5.935999999999568,-12.922999379522086,-80.0,0.0,0.14511156375760512,"{1: 22, 2: 12, 4: 62, 5: 87, 6: 113}","{3: 155, 1: 44, 2: 97}",{1: 296},"{1: 244, 0: 34, 2: 18}","{1: 276, 0: 20}","{1: 295, 2: 1}",0.02747266108465536,0.047929785207787665,0.03905453544053505,0.050560469769675404,0.10408412808438208,0.0926727024843155,0.1479024826642698,0.13447875330092995,0.16890679446111137,0.032020946570997126,0.11805166819015923,0.19996933031712386
7200,1,crash,3,0,1,-251.99089984871858,2894,,,0.264072704698162,0.1,0.7056511044502258,10.441800117492676,-53.862388610839844,401.9837951660156,0.0,25.386756087563462,1045,-5.787999999999585,-191.58965593628199,-80.0,0.0,-0.08707356594634368,"{6: 216, 5: 44, 4: 29}","{5: 18, 4: 35, 3: 56, 2: 28, 1: 152}",{1: 289},"{1: 287, 2: 2}","{1: 276, 2: 4, 0: 9}","{1: 280, 2: 4, 0: 5}",0.03249159927094334,0.019869185747235996,0.030973325552632706,0.052104582777205984,0.11374924003076207,0.05857197095560291,0.15171082432995525,0.171532732349864,,,,
7210,1,crash,3,0,1,-95.97743252578377,1645,,,0.26275530803497266,0.1,0.7094256281852722,10.536705017089844,-53.19031524658203,405.0470275878906,0.0,7.937739779797537,696,-3.2899999999998593,-20.625172305581316,-80.0,0.0,-0.058344943784670984,{0: 164},"{6: 14, 5: 69, 4: 16, 3: 51, 2: 14}",{1: 164},"{1: 161, 2: 3}","{1: 158, 2: 6}","{1: 162, 0: 2}",0.032491579253269745,0.029204806970066263,0.0472498883515466,0.045599895638129495,0.1082465156534742,0.06443004791046336,0.1370450884847001,0.14018639263238317,,,,
7220,1,crash,3,1,1,429.77273458742036,1850,346.0,346.0,0.2614444835541303,0.1,0.7151266932487488,10.586042404174805,-53.19031524658203,382.93292236328125,500.0,29.376520272683337,1291,-3.6979999999998143,-15.905785685267114,-80.0,0.0,0.23230958626347045,"{2: 124, 3: 34, 1: 19, 4: 8}","{4: 6, 3: 139, 2: 15, 1: 25}",{1: 185},"{1: 184, 2: 1}","{1: 170, 0: 11, 2: 4}",{1: 185},0.05777494557335685,0.028082767104026227,0.06273132740442297,0.06561908892413208,0.1387354699729993,0.06771431398539923,0.1692733571015437,0.15379615050939752,0.13366841153921538,0.0657612727268099,0.1855118874621515,0.1463508198199707
7230,1,crash,3,1,1,439.9719884377055,2986,2440.0,2440.0,0.26014019846856185,0.1,0.7190088629722595,10.608370780944824,-53.19031524658203,382.93292236328125,500.0,35.63536854014064,1779,-5.9699999999995645,-9.693380102439066,-80.0,0.0,0.14734493919548072,"{0: 152, 1: 13, 2: 18, 3: 51, 4: 9, 6: 55}","{2: 167, 3: 92, 1: 18, 4: 21}",{1: 298},"{1: 297, 0: 1}","{1: 278, 0: 20}","{1: 296, 0: 2}",0.034811044839326705,0.02000950327155048,0.05209811910560208,0.05253863987983484,0.12356507646578985,0.04899692157216471,0.15524582815159246,0.1408172682477102,0.023863633033796513,0.02220690650027958,0.037250512524160784,0.04292419086034996
7240,1,max_steps,3,0,0,21.671509416895436,3000,,,0.2588424201547613,0.1,0.7226076722145081,10.642300605773926,-52.73059844970703,383.78143310546875,0.0,27.67150941689552,1206,-5.999999999999561,0.0,0.0,0.0,0.007223836472298479,"{1: 177, 0: 70, 2: 53}","{4: 170, 5: 104, 6: 26}",{1: 300},{1: 300},{1: 300},"{1: 298, 0: 2}",0.023725283768462543,0.014744655161861825,0.0366664947216858,0.030912533588130398,0.09293136495053152,0.03911531749547252,0.12241710458265384,0.12192666232931178,,,,
7250,1,crash,3,2,1,940.0561507269632,2447,720.5,720.5,0.2575511161519733,0.1,0.7241030335426331,10.65451431274414,-52.73059844970703,385.2671813964844,1000.0,33.18712327249416,1472,-4.8899999999996835,-8.240972545517675,-80.0,0.0,0.3841667963739122,"{4: 31, 3: 29, 1: 37, 2: 47, 5: 9, 6: 91}","{5: 45, 4: 17, 3: 133, 0: 34, 1: 9, 2: 6}","{1: 238, 0: 6}","{1: 206, 2: 1, 0: 37}","{1: 232, 0: 12}",{1: 244},0.038180366060682105,0.03694519083331206,0.05368914213298512,0.053713757324312994,0.10598822115953774,0.10476853716659114,0.13377014069305646,0.10814183621764484,0.09868685718014271,0.074345470704012,0.13019285372504746,0.06150132649611278
7260,1,crash,3,2,1,916.8204877944593,2115,834.0,834.0,0.2562662541613818,0.1,0.7260220050811768,10.695155143737793,-51.85765075683594,423.3157958984375,1000.0,20.347926449601292,888,-4.225999999999757,-19.301438655151905,-80.0,0.0,0.4334848642054181,"{3: 27, 4: 113, 5: 30, 2: 41}","{5: 4, 4: 106, 3: 56, 0: 45}",{1: 211},"{1: 204, 2: 7}","{1: 204, 2: 7}",{1: 211},0.03459141775140221,0.026235736002725368,0.03809710283174613,0.03320060750109814,0.09398522658799063,0.0742420855362643,0.09934595666215908,0.11934424827983917,0.1492019577229188,0.07880668676013075,0.17519080915840313,0.11572049998702659
7270,1,max_steps,3,0,0,13.283451337425431,3000,,,0.2549878020453021,0.1,0.7257709503173828,10.637547492980957,-51.85765075683594,379.8855285644531,0.0,19.283451337425518,1284,-5.999999999999561,0.0,0.0,0.0,0.0044278171124751435,"{5: 162, 4: 79, 6: 59}","{4: 31, 3: 269}",{1: 300},"{1: 298, 0: 2}",{1: 300},"{1: 297, 0: 3}",0.028045874146385798,0.021880280292192363,0.035879414688819194,0.05030588050050984,0.07671400622702194,0.05456189929204994,0.10864888037086358,0.1301120895701256,,,,
7280,1,max_steps,3,1,0,534.4738287287512,3000,1865.0,1865.0,0.25371572782637636,0.1,0.7275628447532654,10.643951416015625,-51.85765075683594,393.30230712890625,500.0,40.471828728746644,1624,-5.9979999999995615,0.0,0.0,0.0,0.17815794290958373,"{3: 91, 2: 78, 1: 17, 0: 114}","{6: 10, 5: 55, 4: 105, 3: 16, 0: 24, 1: 16, 2: 74}",{1: 300},"{1: 283, 2: 1, 0: 16}","{1: 291, 0: 9}","{1: 298, 0: 2}",0.04532153775618407,0.023263630447300353,0.05502491125128921,0.06017298934492482,0.1196667071128643,0.07165980055784898,0.14671438454433564,0.13586006349330032,0.12114858889752352,0.059309011782173605,0.12233005697835439,0.12709309019894363
7290,1,max_steps,3,0,0,13.94530541806222,3000,,,0.2524499996867748,0.1,0.7307674288749695,10.668020248413086,-51.85765075683594,381.16253662109375,0.0,19.945305418062254,1647,-5.999999999999561,0.0,0.0,0.0,0.004648435139354074,"{1: 81, 2: 84, 3: 102, 4: 33}","{3: 105, 2: 105, 1: 90}",{1: 300},"{1: 299, 2: 1}",{1: 300},{1: 300},0.017531216749929916,0.018035449367702176,0.02448833740889545,0.03377782577268017,0.08995900146002682,0.05115261465802248,0.1115031717415496,0.0923566560808248,0.09623975498460396,0.02949120889614667,0.12459416003670866,0.09641778467072153
7300,1,max_steps,3,0,0,23.150771285873862,3000,,,0.25119058596739896,0.1,0.7298959493637085,10.65845012664795,-51.85765075683594,388.53155517578125,0.0,29.15077128587386,2012,-5.999999999999561,0.0,0.0,0.0,0.007716923761957954,"{1: 153, 2: 49, 0: 98}","{3: 283, 2: 17}",{1: 300},"{1: 299, 2: 1}",{1: 300},{1: 300},0.030946273006707208,0.021087414510467643,0.0413802035086776,0.04062988761720551,0.05874043478246105,0.05007938454141614,0.08192092396075097,0.08853992356388374,,,,
7310,1,success,3,3,0,1530.5001913212109,2552,850.6666666666666,632.0,0.24993745516709043,0.1,0.7372176051139832,10.751259803771973,-51.85765075683594,410.8242492675781,1500.0,35.59819132121063,2194,-5.097999999999661,0.0,0.0,0.0,0.5997257802982802,"{2: 164, 3: 76, 1: 15}","{4: 143, 3: 86, 2: 8, 5: 18}",{1: 255},"{1: 252, 0: 2, 2: 1}",{1: 255},{1: 255},0.015509183167815138,0.019942138684674544,0.01829732203799392,0.019944385617437166,0.06144202432868148,0.06491153082411191,0.08472960834038973,0.09192323592029383,0.09993514904787937,0.07369643896724537,0.09961103423411471,0.05328086731473276
7320,1,crash,3,0,1,-70.19862044126785,2652,,,0.2486905759418424,0.1,0.7398256063461304,10.732523918151855,-51.85765075683594,388.69927978515625,0.0,34.912341091229955,1632,-5.303999999999638,-19.806961532497798,-80.0,0.0,-0.026470068039693758,"{0: 47, 1: 8, 2: 117, 3: 83, 4: 10}","{6: 30, 5: 143, 4: 92}","{1: 256, 0: 9}",{1: 265},"{1: 247, 0: 18}","{1: 259, 2: 6}",0.04244010357470416,0.018817600332198595,0.05921236119095688,0.07126312535673554,0.11129045532702266,0.04593827918250765,0.14627751076880818,0.14567346141880355,,,,
7330,1,max_steps,3,1,0,526.691829849377,3000,1899.0,1899.0,0.24744991710401615,0.1,0.7442777752876282,10.783050537109375,-51.85765075683594,389.4116516113281,500.0,32.689829849373,1753,-5.9979999999995615,0.0,0.0,0.0,0.17556394328312566,"{5: 148, 4: 15, 3: 26, 0: 7, 1: 91, 2: 13}","{2: 136, 1: 47, 3: 6, 6: 111}",{1: 300},"{1: 291, 0: 9}","{1: 292, 2: 4, 0: 4}",{1: 300},0.02586143385691621,0.01323816417332319,0.048623158687063364,0.04922603932525227,0.10907718057500865,0.06035844698247527,0.1495307906161493,0.1581247001643585,0.04324759146401055,0.09937808769558136,0.1669456605483862,0.12226307404545304
7340,1,crash,3,0,1,-101.83376131879973,2555,,,0.24621544762156067,0.1,0.7482093572616577,10.819842338562012,-51.85765075683594,399.36285400390625,0.0,6.276938132197692,803,-5.109999999999659,-23.00069945099741,-80.0,0.0,-0.03985665805041085,"{6: 233, 5: 22}","{3: 29, 2: 60, 1: 155, 0: 11}",{1: 255},{1: 255},"{1: 253, 0: 2}",{1: 255},0.021466498447224504,0.013547951033425114,0.03553826715537226,0.05155511871725327,0.11211367044045556,0.04045915665100756,0.12537445727950025,0.10754356584379988,,,,
7350,1,max_steps,3,0,0,33.22867746124648,3000,,,0.24498713661723667,0.1,0.7519631385803223,10.888358116149902,-51.85765075683594,410.17724609375,0.0,39.22867746124651,1727,-5.999999999999561,0.0,0.0,0.0,0.011076225820415493,"{6: 166, 5: 61, 4: 73}","{3: 55, 4: 130, 5: 101, 6: 14}",{1: 300},"{1: 290, 0: 7, 2: 3}","{1: 291, 0: 6, 2: 3}",{1: 300},0.029530160783198624,0.02168920871994063,0.03632512638144872,0.046623109458109796,0.12101501737217515,0.07436081998060454,0.1405678161548793,0.12309186955657422,,,,
7360,1,max_steps,3,1,0,550.2511775542002,3000,2657.0,2657.0,0.24376495336784404,0.1,0.7587323784828186,10.91810131072998,-51.85765075683594,393.298583984375,500.0,56.24917755419993,2063,-5.9979999999995615,0.0,0.0,0.0,0.18341705918473342,"{6: 19, 5: 85, 4: 143, 3: 25, 2: 28}","{5: 18, 4: 36, 3: 211, 0: 7, 1: 19, 2: 9}",{1: 300},"{1: 298, 0: 2}","{1: 281, 2: 12, 0: 7}","{1: 298, 0: 2}",0.03701295651617931,0.02453106668723585,0.05330034579593007,0.06437817208502226,0.12759789389495113,0.058069219974532016,0.15854640589991495,0.15112421609493282,0.10793828348656216,0.0595487551143013,0.19604031807813568,0.19797097721396115
7370,1,max_steps,3,0,0,22.29637133935343,3000,,,0.2425488673034535,0.1,0.7620392441749573,10.986898422241211,-51.85765075683594,408.71435546875,0.0,28.296371339353538,1144,-5.999999999999561,0.0,0.0,0.0,0.007432123779784477,"{6: 149, 5: 120, 4: 31}","{3: 89, 2: 126, 1: 21, 0: 64}",{1: 300},"{1: 294, 2: 3, 0: 3}","{1: 281, 2: 13, 0: 6}","{1: 294, 0: 6}",0.037506489088769066,0.03297754576914088,0.03820508801126937,0.04273157097119422,0.11305208992797096,0.07485830118410546,0.16150082303336882,0.17508111002051618,,,,
7380,1,max_steps,3,1,0,526.545386949599,3000,540.0,540.0,0.24133884800664204,0.1,0.765277087688446,11.03808307647705,-51.85765075683594,407.9829406738281,500.0,32.543386949588715,1855,-5.9979999999995615,0.0,0.0,0.0,0.17551512898319965,"{5: 15, 4: 36, 3: 2, 0: 239, 1: 8}","{3: 63, 1: 190, 0: 35, 2: 12}",{1: 300},"{1: 296, 0: 4}",{1: 300},{1: 300},0.03215242584407953,0.010866620047488347,0.041969356583032025,0.044239631627223615,0.06338850762768175,0.042990416595274875,0.0866231903000619,0.09419808522054753,0.042952777427671604,0.035828722237503455,0.0660476741169323,0.07078688989279049
7390,1,crash,3,1,1,418.32153083553317,2119,681.0,681.0,0.240134865211732,0.1,0.7696139216423035,11.100805282592773,-51.85765075683594,421.3236083984375,500.0,32.479324625168495,1366,-4.2359999999997555,-29.92179378963949,-80.0,0.0,0.1974145969020921,"{2: 67, 3: 1, 5: 51, 6: 92}","{5: 29, 4: 25, 3: 54, 0: 70, 1: 9, 2: 24}",{1: 211},"{1: 176, 2: 3, 0: 32}","{1: 203, 0: 8}","{1: 206, 2: 5}",0.025368502310165887,0.052839482864792994,0.03782935855636297,0.04736885237495825,0.07057996655681531,0.0910444420342737,0.11321794405334344,0.1348149915080597,0.14437339648652467,0.02774607470266435,0.19681187255510144,0.0953070773966666
7400,1,max_steps,3,1,0,529.1495530242183,3000,464.0,464.0,0.23893688880403405,0.1,0.7743496894836426,11.103415489196777,-51.85765075683594,389.8497314453125,500.0,35.14755302421107,2137,-5.9979999999995615,0.0,0.0,0.0,0.17638318434140612,"{2: 52, 3: 50, 4: 85, 5: 113}","{4: 14, 3: 116, 0: 142, 1: 13, 2: 15}",{1: 300},"{1: 269, 2: 10, 0: 21}","{1: 290, 0: 10}",{1: 300},0.021930718865750647,0.03770123955945463,0.029639234737448377,0.034169889586854296,0.06910796445022019,0.08007108095247435,0.07375555166545858,0.08118059596819428,0.05823060304835972,0.053225135313741866,0.07322923656260591,0.02553628423497418
7410,1,max_steps,3,0,0,16.045053191663133,3000,,,0.2377448888190939,0.1,0.7736552357673645,11.082489967346191,-51.85765075683594,399.4864196777344,0.0,22.045053191663193,1637,-5.999999999999561,0.0,0.0,0.0,0.0053483510638877105,"{4: 196, 5: 80, 6: 24}","{4: 115, 3: 174, 2: 11}",{1: 300},{1: 300},"{1: 287, 0: 11, 2: 2}","{1: 299, 2: 1}",0.030195060431744292,0.013882487171679208,0.046669464340128655,0.055874656949756574,0.09322270054464762,0.03580767863392561,0.1422320980841145,0.15228355589216214,,,,
7420,1,max_steps,3,0,0,20.996758844166994,3000,,,0.23655883544194298,0.1,0.7728999853134155,11.055581092834473,-51.85765075683594,387.55999755859375,0.0,26.996758844167072,1357,-5.999999999999561,0.0,0.0,0.0,0.006998919614722331,"{2: 48, 3: 85, 4: 64, 5: 100, 6: 3}","{1: 41, 0: 120, 2: 80, 3: 59}",{1: 300},"{1: 272, 0: 27, 2: 1}","{1: 293, 0: 7}","{1: 297, 0: 3}",0.025927321890257975,0.02967785720765908,0.03530387825730044,0.040670828364404624,0.08780951020335141,0.07692599021740566,0.1158776126055581,0.11916551835637736,,,,
7430,1,max_steps,3,1,0,528.5503371093087,3000,2667.0,2667.0,0.23537869900635255,0.1,0.7722858190536499,11.028288841247559,-51.85765075683594,383.14129638671875,500.0,34.54833710930747,853,-5.9979999999995615,0.0,0.0,0.0,0.17618344570310288,"{3: 213, 4: 53, 6: 34}","{0: 240, 1: 9, 2: 11, 3: 6, 5: 29, 6: 5}",{1: 300},"{1: 251, 0: 49}",{1: 300},{1: 300},0.007067016596762971,0.020928432806042015,0.009826672108859381,0.013992841859653757,0.023828509808680867,0.11375801681344531,0.03260373635906922,0.04905785542639331,0.035424076528977326,0.08062954756160119,0.06148869964641073,0.054934880428024926
7440,1,max_steps,3,0,0,40.44997414040095,3000,,,0.23420444999409176,0.1,0.7717291116714478,11.020295143127441,-51.85765075683594,393.36865234375,0.0,46.44997414040107,1338,-5.999999999999561,0.0,0.0,0.0,0.013483324713466983,"{6: 163, 5: 85, 4: 52}","{2: 131, 3: 169}",{1: 300},"{1: 296, 0: 4}","{1: 272, 2: 16, 0: 12}","{1: 268, 0: 23, 2: 9}",0.05901631928890767,0.01894531893771664,0.07963721315914271,0.08344909362659417,0.1288840283324078,0.051004046428871436,0.17733508070030013,0.2019073322066093,,,,
7450,1,crash,3,2,1,943.8467540884236,2867,694.0,694.0,0.2330360590341892,0.1,0.7758223414421082,11.018909454345703,-51.85765075683594,384.9819030761719,1000.0,48.61983664685052,2026,-5.729999999999591,-19.0430825584204,-80.0,0.0,0.32921058740440307,"{2: 105, 1: 9, 3: 24, 4: 47, 5: 101}","{0: 2, 1: 14, 2: 25, 3: 91, 4: 117, 6: 24, 5: 13}",{1: 286},"{1: 262, 0: 9, 2: 15}","{1: 267, 0: 10, 2: 9}",{1: 286},0.03207115504508086,0.04011527947645263,0.04136301217717264,0.04006310960365636,0.13048193613019324,0.07961561845004322,0.15972899347890668,0.15806527762049127,0.1429720713856604,0.046319534897176926,0.20221924783476716,0.17652502288312127
7460,1,crash,3,0,1,-65.7002621247411,2204,,,0.2318734969021984,0.1,0.7770194411277771,11.055257797241211,-51.85765075683594,411.724609375,0.0,42.2365761317817,1174,-4.407999999999737,-23.52883825652271,-80.0,0.0,-0.02980955631794061,"{5: 111, 6: 38, 4: 71}","{6: 7, 5: 18, 4: 22, 3: 165, 2: 8}",{1: 220},"{1: 214, 2: 6}","{1: 197, 0: 11, 2: 12}","{1: 217, 2: 2, 0: 1}",0.06904730637540624,0.03928564078214443,0.0897936593365013,0.08845447910648055,0.14596189342781557,0.06737817077390255,0.18061423074632293,0.18549747834322872,0.026778759120998686,0.03117165913322241,0.15158471736569723,0.13882530562706483
7470,1,max_steps,3,1,0,518.6582475474834,3000,617.0,617.0,0.2307167345194668,0.1,0.7769622206687927,10.986467361450195,-51.85765075683594,387.191162109375,500.0,25.162950968984696,1650,-5.9979999999995615,-0.5067034215112903,0.0,0.0,0.1728860825158278,"{2: 59, 3: 2, 4: 50, 5: 189}","{3: 234, 2: 4, 6: 14, 5: 13, 4: 35}",{1: 300},"{1: 297, 2: 3}",{1: 300},{1: 300},0.018856955447032454,0.018814602562659523,0.0236636382223056,0.02772028545973749,0.041838051153883914,0.04075481040267051,0.05659504991326319,0.05875300293028749,0.09262865456010941,0.03066168744295169,0.1009953715285598,0.07515613472504411
