ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
110,0,max_steps,1,0,0,0.21495876871450972,2500,,,0.9464721295325524,0.1,0.007542008999735117,0.6373830437660217,-0.10170980542898178,92.16584014892578,0.0,5.214958768714504,1074,-4.999999999999671,0.0,0.0,0.0,8.598350748580389e-05
120,0,max_steps,1,0,0,5.249786854806938,2500,,,0.9417504025116805,0.1,0.007491996046155691,0.5742865800857544,-0.09491216391324997,52.21033477783203,0.0,10.24978685480678,1670,-4.999999999999671,0.0,0.0,0.0,0.0020999147419227754
130,0,max_steps,1,0,0,6.862794797113866,2500,,,0.937052231077248,0.1,0.007477450184524059,0.5641157031059265,-0.09363725036382675,50.92261505126953,0.0,11.862794797113683,1438,-4.999999999999671,0.0,0.0,0.0,0.002745117918845546
140,0,max_steps,1,0,0,0.48400352970811156,2500,,,0.9323774977159699,0.1,0.009529097937047482,0.792239785194397,-0.07457394897937775,127.56124114990234,0.0,5.484003529707981,904,-4.999999999999671,0.0,0.0,0.0,0.0001936014118832446
150,0,max_steps,1,0,0,-2.1896360914628796,2500,,,0.9277260855008077,0.1,0.01158045418560505,0.8984712362289429,-0.07457394897937775,111.67935943603516,0.0,2.8103639085371004,789,-4.999999999999671,0.0,0.0,0.0,-0.0008758544365851518
160,0,max_steps,1,1,0,507.00350609414494,2500,1778.0,1778.0,0.923097878088044,0.1,0.013600997626781464,1.0401725769042969,-0.07457394897937775,124.20967102050781,500.0,12.001506094147684,1524,-4.997999999999672,0.0,0.0,0.0,0.20280140243765798
170,0,max_steps,1,0,0,7.9913726060969354,2500,,,0.9184927597143733,0.1,0.013585138134658337,1.0386477708816528,-0.07457394897937775,124.20967102050781,0.0,12.99137260609694,1367,-4.999999999999671,0.0,0.0,0.0,0.003196549042438774
180,0,max_steps,1,0,0,1.676498081895701,2500,,,0.9139106151940054,0.1,0.013562140055000782,1.037896752357483,-0.07457394897937775,124.20967102050781,0.0,6.67649808189542,1074,-4.999999999999671,0.0,0.0,0.0,0.0006705992327582803
190,0,max_steps,1,0,0,5.681949289768125,2500,,,0.9093513299157857,0.1,0.01356594916433096,1.0374290943145752,-0.08066561073064804,124.20967102050781,0.0,10.681949289768085,1831,-4.999999999999671,0.0,0.0,0.0,0.00227277971590725
200,0,max_steps,1,0,0,-2.1916809482550956,2500,,,0.9048147898403269,0.1,0.013571730814874172,1.0374258756637573,-0.07980980724096298,124.20967102050781,0.0,2.808319051744883,746,-4.999999999999671,0.0,0.0,0.0,-0.0008766723793020382
210,0,max_steps,1,1,0,503.3710862551185,2500,1280.0,1280.0,0.9003008814971583,0.1,0.015427657403051853,1.0873936414718628,-0.07980980724096298,129.81484985351562,500.0,8.369086255121331,1773,-4.997999999999672,0.0,0.0,0.0,0.2013484345020474
220,0,max_steps,1,0,0,0.050545873623483346,2500,,,0.895809491981886,0.1,0.015378089621663094,1.0567407608032227,-0.07980980724096298,102.99095916748047,0.0,5.050545873623475,1653,-4.999999999999671,0.0,0.0,0.0,2.021834944939334e-05
230,0,max_steps,1,0,0,2.04882042599104,2500,,,0.8913405089533699,0.1,0.01630495674908161,1.1429246664047241,-0.07980980724096298,134.61004638671875,0.0,7.048820425990979,1161,-4.999999999999671,0.0,0.0,0.0,0.000819528170396416
